sub_A,sub_B,utility_A,utility_B,cvar_A,cvar_B,symmetric,no_convergence
0.5,0.8,10.191812738639056,6.416590238411087,4.74138280750612,3.540777490210696,0,0
0.5,0.8500000000000001,10.32147312750482,5.4124581965687115,4.532744364670607,2.8531107229877017,0,0
0.55,0.0,8.204060777307266,9.870416526538579,4.475481842513493,4.543450222892163,0,0
0.55,0.05,8.247010297325499,9.878910050249408,4.551655666010485,4.613732117655611,0,0
0.55,0.1,8.297439474188739,9.887301662317775,4.651845792398842,4.705464254517077,0,0
0.55,0.15000000000000002,8.354666115781257,9.890517937914696,4.754056152061858,4.795224021271245,0,0
0.55,0.2,8.418199501698947,9.883964285356312,4.824561736963805,4.847664027151932,0,0
0.55,0.25,8.493236653042123,9.869922984965058,4.9301431134933695,4.9280176405672105,0,0
0.55,0.30000000000000004,8.580648656385451,9.843542893015126,5.015333349680438,5.019216467432358,0,0
0.55,0.35000000000000003,8.680593007394823,9.796612355720582,5.03809144262638,5.084902287816593,0,0
0.55,0.4,8.794751449214285,9.72256253759146,5.048495975838906,5.124292039069672,0,0
0.55,0.45,8.926238418306871,9.61320503259917,5.078182491374342,5.161141590627814,0,0
0.55,0.5,9.07466405993658,9.45702127003232,5.116322897966864,5.178499049522047,0,0
0.55,0.55,9.236381781048397,9.236969751851095,5.109398981289065,5.109397672854824,1,0
0.55,0.6000000000000001,9.413117918400125,8.93940309816506,5.11070300410073,4.991083299604449,0,0
0.55,0.65,9.597763454734856,8.546696078286221,5.094132815162488,4.803950321472816,0,0
0.55,0.7000000000000001,9.784105537151742,8.03894366739111,5.045392682523853,4.5208185893265735,0,0
0.55,0.75,9.96593478393834,7.394148908803858,4.963758795328949,4.131403898012757,0,0
0.55,0.8,10.138400926365515,6.58271349984491,4.849993316367812,3.618783584989247,0,0
0.55,0.8500000000000001,10.298218759182445,5.554739567237541,4.6832325848396765,2.9351760623556102,0,0
0.6000000000000001,0.0,7.885437506756264,9.908362958909391,4.304746105863669,4.37170268793513,0,0
0.6000000000000001,0.05,7.928671597732882,9.923083333815926,4.423584186753238,4.486982980676677,0,0
0.6000000000000001,0.1,7.974960366130203,9.931670504528682,4.499431934680994,4.556417500827829,0,0
0.6000000000000001,0.15000000000000002,8.028824876017858,9.937436187346131,4.5913705850677795,4.639035473361726,0,0
0.6000000000000001,0.2,8.090857614349092,9.93839418796211,4.684003927903576,4.718042949422368,0,0
0.6000000000000001,0.25,8.164414784762355,9.932843402314278,4.791509606924142,4.821991394676884,0,0
0.6000000000000001,0.30000000000000004,8.249674032923968,9.91699202534096,4.8280509745587725,4.913024994945237,0,0
0.6000000000000001,0.35000000000000003,8.349064497146673,9.882500955346943,4.850316979333386,4.986310241548437,0,0
0.6000000000000001,0.4,8.464699807878123,9.825841882160633,4.867386941662965,5.039312529068328,0,0
0.6000000000000001,0.45,8.601266694720298,9.738847476050516,4.914640217005057,5.101771347676452,0,0
0.6000000000000001,0.5,8.759455280800427,9.606128261091973,4.9574812258418515,5.130149932228389,0,0
0.6000000000000001,0.55,8.940130447227318,9.413365090716503,5.001631948455462,5.12147821420901,0,0
0.6000000000000001,0.6000000000000001,9.139628043815401,9.140068845413815,5.00425961051182,5.004253896143015,1,0
0.6000000000000001,0.65,9.359517993966094,8.76794526969016,5.045334493606915,4.856202222080041,0,0
0.6000000000000001,0.7000000000000001,9.589139213086325,8.272273699131134,5.0609191389999095,4.613686229562437,0,0
0.6000000000000001,0.75,9.817549788924403,7.623737945162014,4.996786912243896,4.216667465618857,0,0
0.6000000000000001,0.8,10.038867940003348,6.794765108523717,4.923273641288287,3.7082539105658303,0,0
0.6000000000000001,0.8500000000000001,10.241163658615918,5.739716551231701,4.792332348348502,3.019410396574393,0,0
0.65,0.0,7.508314687601163,9.954503461876849,4.182830762730428,4.24920503400725,0,0
0.65,0.05,7.546684031566614,9.968196381547925,4.266972334044896,4.330703119421876,0,0
0.65,0.1,7.58965028327753,9.978904959805295,4.342512257441625,4.401803119395099,0,0
0.65,0.15000000000000002,7.641806033166553,9.991769769661298,4.470931794742466,4.52405502547435,0,0
0.65,0.2,7.700041151299675,9.997361594714123,4.543016680102308,4.612821183668741,0,0
0.65,0.25,7.767796233241797,9.99671901407683,4.555270229341579,4.692703139867479,0,0
0.65,0.30000000000000004,7.847919539800594,9.988557605923267,4.572064293490441,4.776382534310208,0,0
0.65,0.35000000000000003,7.943692190164528,9.968601814575038,4.605729874802074,4.869047038325557,0,0
0.65,0.4,8.05795330217134,9.930425930993763,4.651245661141333,4.9610731274840525,0,0
0.65,0.45,8.193890610410659,9.864364601900558,4.695157804510399,5.03084315546699,0,0
0.65,0.5,8.355974948682984,9.758479719571408,4.7476097831312645,5.080428117427943,0,0
0.65,0.55,8.545292335734487,9.596374258051833,4.779416480195684,5.068077554818399,0,0
0.65,0.6000000000000001,8.768705751771371,9.360181056119139,4.867642863982544,5.057207751480734,0,0
0.65,0.65,9.021352954264811,9.021272390784612,4.952176280134691,4.952160072918497,1,0
0.65,0.7000000000000001,9.294239150951206,8.546484396234055,4.966596139247881,4.68885179806428,0,0
0.65,0.75,9.5806772238315,7.907475743854068,4.9738438368815405,4.320116620366702,0,0
0.65,0.8,9.866228633231243,7.070652054310579,4.97422663671102,3.838778019593129,0,0
0.65,0.8500000000000001,10.132053213110703,5.983602015314185,4.873390750847615,3.131233657651615,0,0
0.7000000000000001,0.0,7.0513703742290454,10.004940995854524,4.026657838779614,4.091670057851337,0,0
0.7000000000000001,0.05,7.086899391630767,10.021068462471577,4.119590716420276,4.1832371152331715,0,0
0.7000000000000001,0.1,7.127660629324705,10.035681779979795,4.213554219408728,4.290444933766407,0,0
0.7000000000000001,0.15000000000000002,7.172133516391436,10.045533106366303,4.207460048445051,4.352271562761332,0,0
0.7000000000000001,0.2,7.226060375382339,10.0561041357707,4.2356842941516275,4.4579407797771395,0,0
0.7000000000000001,0.25,7.287028865205009,10.060254362559025,4.226670495126746,4.523379688031051,0,0
0.7000000000000001,0.30000000000000004,7.362463885178647,10.063570581233012,4.277779198708754,4.649607041074177,0,0
